Id,SalePrice
2735,138699.77260700893
2736,145942.6180165357
2737,122802.37641236311
2738,135148.18054432087
2739,149583.56442998679
2740,135320.78118826085
2741,141523.72853885847
2742,162099.48621678478
2743,157280.1181620095
2744,165372.05193930762
2745,140027.68930279044
2746,141614.0281999403
2747,145792.4734076767
2748,124676.9974424021
2749,132299.82719056652
2750,122684.1104498306
2751,139302.42195248726
2752,250320.11826680743
2753,152173.71843553925
2754,238537.43598699485
2755,144738.19589512516
2756,94397.13659090472
2757,59798.07666946247
2758,97324.89849829818
2759,171274.9553886964
2760,125871.35583160147
2761,140419.38821918785
2762,139103.32962021694
2763,183574.53114302945
2764,139521.30792259655
2765,266614.85839830857
2766,108189.79250239882
2767,93791.52991400292
2768,119181.40536607312
2769,130956.71931863528
2770,131376.7720359103
2771,104100.23475683163
2772,104373.68911666475
2773,182197.68334400892
2774,149515.5874292685
2775,110262.04066622701
2776,137316.61577176867
2777,161699.7586400177
2778,106747.907623086
2779,117142.56771399062
2780,91967.38414567133
2781,97756.75876413732
2782,106841.61230525647
2783,108147.24409634192
2784,130301.34135679895
2785,141004.3673652737
2786,71399.87438060701
2787,120058.2630239067
2788,81123.60607115668
2789,169534.2109789642
2790,99965.16740763164
2791,142603.1833206676
2792,57448.30787611864
2793,111294.30010644595
2794,99615.56432147184
2795,116283.7354975678
2796,101641.94520601981
2797,243693.02181810877
2798,99323.90020091445
2799,104527.84546704288
2800,71592.59873995773
2801,101663.74048670997
2802,119255.15226301472
2803,182432.09046782347
2804,124055.8692806068
2805,92298.03696820558
2806,79046.78540635986
2807,274866.3545620484
2808,148292.980670098
2809,129982.2194648344
2810,124561.87091466921
2811,163286.11054122745
2812,168189.76651805892
2813,160049.24506840462
2814,167741.3558869661
2815,93677.20705682454
2816,207471.53462912928
2817,144174.82933935634
2818,136298.4276715406
2819,185580.3206479681
2820,142915.49200444005
2821,108466.81862824112
2822,170627.31818026796
2823,406556.8898251401
2824,173963.51993044795
2825,139327.06509702926
2826,130893.63446788034
2827,131442.6261422347
2828,219638.10729660338
2829,203017.06319226048
2830,227528.69595605272
2831,168232.26559161858
2832,247291.27470991027
2833,292296.0981904008
2834,215196.1412489318
2835,213237.5490102309
2836,189099.42111855815
2837,153032.53801693104
2838,157466.5516059439
2839,180222.72651322864
2840,209590.13884026167
2841,198457.1266489905
2842,225969.54227886256
2843,149070.4065042564
2844,167591.13432497712
2845,127849.99389465376
2846,205058.74293983288
2847,218406.71138629148
2848,212413.2791698212
2849,193535.23149060836
2850,269881.2572319119
2851,204122.280693
2852,236292.82398556464
2853,239110.8941459141
2854,139040.65390621047
2855,197778.02851368938
2856,195623.07043506228
2857,183038.29128548445
2858,199937.23073395353
2859,110990.31333227249
2860,120530.71426026258
2861,121953.96543095444
2862,179488.7407110268
2863,130860.32971761365
2864,241705.3241223747
2865,133460.6706571824
2866,136045.96377687991
2867,116844.49958354428
2868,93670.96931796044
2869,103729.43241361581
2870,107141.03968285471
2871,85060.75042927724
2872,62422.919417083125
2873,103008.39333609557
2874,135552.27171121666
2875,115415.02630847468
2876,162934.49977928022
2877,157581.14361722622
2878,175761.31024825972
2879,130427.22931599547
2880,106971.72259312242
2881,150663.7825526903
2882,181453.60550136046
2883,207161.91743385943
2884,171742.83390737325
2885,182463.70245762225
2886,242739.52879019667
2887,97423.3957750618
2888,147484.56181298217
2889,66051.1489972044
2890,88753.25984762744
2891,142105.88201944856
2892,35901.58010332971
2893,55635.25131938693
2894,46295.82133840808
2895,343545.3352091709
2896,296974.32964504056
2897,205132.45540035891
2898,127236.06009733325
2899,196018.83597226357
2900,158231.59222666896
2901,180178.3582251799
2902,160655.7489995405
2903,326139.3861138941
2904,340472.7247813937
2905,72743.73490269839
2906,182975.92264321225
2907,102257.18351972055
2908,131492.16848033742
2909,133259.3461719771
2910,78052.47443522608
2911,82716.66865034978
2912,146080.36782928585
2913,83434.66737726642
2914,76230.97452642783
2915,83261.47401682942
2916,85215.0366542104
2917,167205.34075720533
2918,114940.37751452833
2919,212720.26316309985
